AR	ind	sample_id	region	sex	median_cov	normalized_cov
CDY	ERR1019036	S_Bergamo-2	WestEurasia	XX	2	1
HSFY	ERR1019036	S_Bergamo-2	WestEurasia	XX	2	1
RBMY1A1	ERR1019036	S_Bergamo-2	WestEurasia	XX	2	1
PRY	ERR1019036	S_Bergamo-2	WestEurasia	XX	3	1.5
BPY2	ERR1019036	S_Bergamo-2	WestEurasia	XX	6	3
DAZ	ERR1019036	S_Bergamo-2	WestEurasia	XX	2	1
chrY.background	ERR1019036	S_Bergamo-2	WestEurasia	XX	2	1
TGIF2LY	ERR1395590	S_Quechua-1	America	XX	1	0.5
PCDH11Y	ERR1395590	S_Quechua-1	America	XX	2	1
SRY	ERR1395590	S_Quechua-1	America	XX	2	1
RPS4Y1	ERR1395590	S_Quechua-1	America	XX	2	1
ZFY	ERR1395590	S_Quechua-1	America	XX	2	1
AMELY	ERR1395590	S_Quechua-1	America	XX	4	2
TBL1Y	ERR1395590	S_Quechua-1	America	XX	3	1.5
PRKY	ERR1395590	S_Quechua-1	America	XX	2	1
USP9Y	ERR1395590	S_Quechua-1	America	XX	2	1
DBY	ERR1395590	S_Quechua-1	America	XX	1	0.5
UTY	ERR1395590	S_Quechua-1	America	XX	2	1
TMSB4Y	ERR1395590	S_Quechua-1	America	XX	NA	NA
NLGN4Y	ERR1395590	S_Quechua-1	America	XX	2	1
TXLNGY	ERR1395590	S_Quechua-1	America	XX	2	1
KDM5D	ERR1395590	S_Quechua-1	America	XX	2	1
EIF1AY	ERR1395590	S_Quechua-1	America	XX	2	1
RPS4Y2	ERR1395590	S_Quechua-1	America	XX	2	1
TSPY	ERR1395590	S_Quechua-1	America	XX	1	0.5
VCY	ERR1395590	S_Quechua-1	America	XX	1	0.5
XKRY	ERR1395590	S_Quechua-1	America	XX	3	1.5
CDY	ERR1395590	S_Quechua-1	America	XX	2	1
HSFY	ERR1395590	S_Quechua-1	America	XX	2	1
RBMY1A1	ERR1395590	S_Quechua-1	America	XX	2	1
PRY	ERR1395590	S_Quechua-1	America	XX	3	1.5
BPY2	ERR1395590	S_Quechua-1	America	XX	4	2
DAZ	ERR1395590	S_Quechua-1	America	XX	2	1
chrY.background	ERR1395590	S_Quechua-1	America	XX	2	1
TGIF2LY	ERR1395611	S_Kapu-2	SouthAsia	XY	10	0.416666666666667
PCDH11Y	ERR1395611	S_Kapu-2	SouthAsia	XY	13	0.541666666666667
SRY	ERR1395611	S_Kapu-2	SouthAsia	XY	25	1.04166666666667
RPS4Y1	ERR1395611	S_Kapu-2	SouthAsia	XY	24	1
ZFY	ERR1395611	S_Kapu-2	SouthAsia	XY	24	1
AMELY	ERR1395611	S_Kapu-2	SouthAsia	XY	25	1.04166666666667
TBL1Y	ERR1395611	S_Kapu-2	SouthAsia	XY	24	1
PRKY	ERR1395611	S_Kapu-2	SouthAsia	XY	22	0.916666666666667
USP9Y	ERR1395611	S_Kapu-2	SouthAsia	XY	25	1.04166666666667
DBY	ERR1395611	S_Kapu-2	SouthAsia	XY	24	1
UTY	ERR1395611	S_Kapu-2	SouthAsia	XY	25	1.04166666666667
TMSB4Y	ERR1395611	S_Kapu-2	SouthAsia	XY	22	0.916666666666667
NLGN4Y	ERR1395611	S_Kapu-2	SouthAsia	XY	25	1.04166666666667
TXLNGY	ERR1395611	S_Kapu-2	SouthAsia	XY	26	1.08333333333333
KDM5D	ERR1395611	S_Kapu-2	SouthAsia	XY	26	1.08333333333333
EIF1AY	ERR1395611	S_Kapu-2	SouthAsia	XY	25	1.04166666666667
RPS4Y2	ERR1395611	S_Kapu-2	SouthAsia	XY	23	0.958333333333333
TSPY	ERR1395611	S_Kapu-2	SouthAsia	XY	675	28.125
VCY	ERR1395611	S_Kapu-2	SouthAsia	XY	25	1.04166666666667
XKRY	ERR1395611	S_Kapu-2	SouthAsia	XY	51	2.125
CDY	ERR1395611	S_Kapu-2	SouthAsia	XY	83	3.45833333333333
HSFY	ERR1395611	S_Kapu-2	SouthAsia	XY	50	2.08333333333333
RBMY1A1	ERR1395611	S_Kapu-2	SouthAsia	XY	153	6.375
PRY	ERR1395611	S_Kapu-2	SouthAsia	XY	91	3.79166666666667
BPY2	ERR1395611	S_Kapu-2	SouthAsia	XY	74	3.08333333333333
DAZ	ERR1395611	S_Kapu-2	SouthAsia	XY	98	4.08333333333333
chrY.background	ERR1395611	S_Kapu-2	SouthAsia	XY	24	1
TGIF2LY	ERR1025607	S_Palestinian-3	WestEurasia	XX	1	1
PCDH11Y	ERR1025607	S_Palestinian-3	WestEurasia	XX	2	2
SRY	ERR1025607	S_Palestinian-3	WestEurasia	XX	2	2
RPS4Y1	ERR1025607	S_Palestinian-3	WestEurasia	XX	2	2
ZFY	ERR1025607	S_Palestinian-3	WestEurasia	XX	1	1
AMELY	ERR1025607	S_Palestinian-3	WestEurasia	XX	4	4
TBL1Y	ERR1025607	S_Palestinian-3	WestEurasia	XX	2	2
PRKY	ERR1025607	S_Palestinian-3	WestEurasia	XX	2	2
USP9Y	ERR1025607	S_Palestinian-3	WestEurasia	XX	1	1
DBY	ERR1025607	S_Palestinian-3	WestEurasia	XX	1	1
UTY	ERR1025607	S_Palestinian-3	WestEurasia	XX	2	2
TMSB4Y	ERR1025607	S_Palestinian-3	WestEurasia	XX	2	2
NLGN4Y	ERR1025607	S_Palestinian-3	WestEurasia	XX	1	1
TXLNGY	ERR1025607	S_Palestinian-3	WestEurasia	XX	2	2
KDM5D	ERR1025607	S_Palestinian-3	WestEurasia	XX	1	1
EIF1AY	ERR1025607	S_Palestinian-3	WestEurasia	XX	1	1
RPS4Y2	ERR1025607	S_Palestinian-3	WestEurasia	XX	1	1
TSPY	ERR1025607	S_Palestinian-3	WestEurasia	XX	1	1
VCY	ERR1025607	S_Palestinian-3	WestEurasia	XX	2	2
XKRY	ERR1025607	S_Palestinian-3	WestEurasia	XX	1	1
CDY	ERR1025607	S_Palestinian-3	WestEurasia	XX	1	1
HSFY	ERR1025607	S_Palestinian-3	WestEurasia	XX	2	2
RBMY1A1	ERR1025607	S_Palestinian-3	WestEurasia	XX	1	1
PRY	ERR1025607	S_Palestinian-3	WestEurasia	XX	3	3
BPY2	ERR1025607	S_Palestinian-3	WestEurasia	XX	3	3
DAZ	ERR1025607	S_Palestinian-3	WestEurasia	XX	1	1
chrY.background	ERR1025607	S_Palestinian-3	WestEurasia	XX	1	1
TGIF2LY	ERR1025606	S_Russian-2	WestEurasia	XX	NA	NA
PCDH11Y	ERR1025606	S_Russian-2	WestEurasia	XX	1	1
SRY	ERR1025606	S_Russian-2	WestEurasia	XX	4	4
RPS4Y1	ERR1025606	S_Russian-2	WestEurasia	XX	2	2
ZFY	ERR1025606	S_Russian-2	WestEurasia	XX	1	1
AMELY	ERR1025606	S_Russian-2	WestEurasia	XX	3	3
TBL1Y	ERR1025606	S_Russian-2	WestEurasia	XX	2	2
PRKY	ERR1025606	S_Russian-2	WestEurasia	XX	1	1
USP9Y	ERR1025606	S_Russian-2	WestEurasia	XX	1	1
DBY	ERR1025606	S_Russian-2	WestEurasia	XX	1	1
UTY	ERR1025606	S_Russian-2	WestEurasia	XX	2	2
TMSB4Y	ERR1025606	S_Russian-2	WestEurasia	XX	1	1
NLGN4Y	ERR1025606	S_Russian-2	WestEurasia	XX	1	1
TXLNGY	ERR1025606	S_Russian-2	WestEurasia	XX	1	1
KDM5D	ERR1025606	S_Russian-2	WestEurasia	XX	2	2
EIF1AY	ERR1025606	S_Russian-2	WestEurasia	XX	1	1
RPS4Y2	ERR1025606	S_Russian-2	WestEurasia	XX	1	1
TSPY	ERR1025606	S_Russian-2	WestEurasia	XX	1	1
VCY	ERR1025606	S_Russian-2	WestEurasia	XX	NA	NA
XKRY	ERR1025606	S_Russian-2	WestEurasia	XX	3	3
CDY	ERR1025606	S_Russian-2	WestEurasia	XX	1	1
HSFY	ERR1025606	S_Russian-2	WestEurasia	XX	2	2
RBMY1A1	ERR1025606	S_Russian-2	WestEurasia	XX	1	1
PRY	ERR1025606	S_Russian-2	WestEurasia	XX	2	2
BPY2	ERR1025606	S_Russian-2	WestEurasia	XX	4	4
DAZ	ERR1025606	S_Russian-2	WestEurasia	XX	3	3
chrY.background	ERR1025606	S_Russian-2	WestEurasia	XX	1	1
TGIF2LY	ERR1025604	S_Pima-2	America	XX	2	1
PCDH11Y	ERR1025604	S_Pima-2	America	XX	2	1
SRY	ERR1025604	S_Pima-2	America	XX	4	2
RPS4Y1	ERR1025604	S_Pima-2	America	XX	2	1
ZFY	ERR1025604	S_Pima-2	America	XX	2	1
AMELY	ERR1025604	S_Pima-2	America	XX	5	2.5
TBL1Y	ERR1025604	S_Pima-2	America	XX	2	1
PRKY	ERR1025604	S_Pima-2	America	XX	2	1
USP9Y	ERR1025604	S_Pima-2	America	XX	2	1
DBY	ERR1025604	S_Pima-2	America	XX	2	1
UTY	ERR1025604	S_Pima-2	America	XX	2	1
TMSB4Y	ERR1025604	S_Pima-2	America	XX	NA	NA
NLGN4Y	ERR1025604	S_Pima-2	America	XX	1	0.5
TXLNGY	ERR1025604	S_Pima-2	America	XX	1	0.5
KDM5D	ERR1025604	S_Pima-2	America	XX	2	1
EIF1AY	ERR1025604	S_Pima-2	America	XX	2	1
RPS4Y2	ERR1025604	S_Pima-2	America	XX	1	0.5
TSPY	ERR1025604	S_Pima-2	America	XX	2	1
VCY	ERR1025604	S_Pima-2	America	XX	NA	NA
XKRY	ERR1025604	S_Pima-2	America	XX	2	1
CDY	ERR1025604	S_Pima-2	America	XX	1	0.5
HSFY	ERR1025604	S_Pima-2	America	XX	2	1
RBMY1A1	ERR1025604	S_Pima-2	America	XX	2	1
PRY	ERR1025604	S_Pima-2	America	XX	2	1
BPY2	ERR1025604	S_Pima-2	America	XX	3	1.5
DAZ	ERR1025604	S_Pima-2	America	XX	2	1
chrY.background	ERR1025604	S_Pima-2	America	XX	2	1
TGIF2LY	ERR1025602	S_Mozabite-2	Africa	XX	NA	NA
PCDH11Y	ERR1025602	S_Mozabite-2	Africa	XX	2	1
SRY	ERR1025602	S_Mozabite-2	Africa	XX	1	0.5
RPS4Y1	ERR1025602	S_Mozabite-2	Africa	XX	1	0.5
ZFY	ERR1025602	S_Mozabite-2	Africa	XX	1	0.5
AMELY	ERR1025602	S_Mozabite-2	Africa	XX	4	2
TBL1Y	ERR1025602	S_Mozabite-2	Africa	XX	2	1
PRKY	ERR1025602	S_Mozabite-2	Africa	XX	2	1
USP9Y	ERR1025602	S_Mozabite-2	Africa	XX	2	1
DBY	ERR1025602	S_Mozabite-2	Africa	XX	2	1
UTY	ERR1025602	S_Mozabite-2	Africa	XX	2	1
TMSB4Y	ERR1025602	S_Mozabite-2	Africa	XX	2	1
NLGN4Y	ERR1025602	S_Mozabite-2	Africa	XX	2	1
TXLNGY	ERR1025602	S_Mozabite-2	Africa	XX	1	0.5
KDM5D	ERR1025602	S_Mozabite-2	Africa	XX	2	1
EIF1AY	ERR1025602	S_Mozabite-2	Africa	XX	1	0.5
RPS4Y2	ERR1025602	S_Mozabite-2	Africa	XX	1	0.5
TSPY	ERR1025602	S_Mozabite-2	Africa	XX	2	1
VCY	ERR1025602	S_Mozabite-2	Africa	XX	1	0.5
XKRY	ERR1025602	S_Mozabite-2	Africa	XX	3	1.5
CDY	ERR1025602	S_Mozabite-2	Africa	XX	2	1
HSFY	ERR1025602	S_Mozabite-2	Africa	XX	2	1
RBMY1A1	ERR1025602	S_Mozabite-2	Africa	XX	2	1
PRY	ERR1025602	S_Mozabite-2	Africa	XX	5	2.5
BPY2	ERR1025602	S_Mozabite-2	Africa	XX	4	2
DAZ	ERR1025602	S_Mozabite-2	Africa	XX	2	1
chrY.background	ERR1025602	S_Mozabite-2	Africa	XX	2	1
TGIF2LY	ERR1025600	S_Somali-1	Africa	XX	1	1
PCDH11Y	ERR1025600	S_Somali-1	Africa	XX	2	2
SRY	ERR1025600	S_Somali-1	Africa	XX	4	4
RPS4Y1	ERR1025600	S_Somali-1	Africa	XX	1	1
ZFY	ERR1025600	S_Somali-1	Africa	XX	2	2
AMELY	ERR1025600	S_Somali-1	Africa	XX	5	5
TBL1Y	ERR1025600	S_Somali-1	Africa	XX	2	2
PRKY	ERR1025600	S_Somali-1	Africa	XX	1	1
USP9Y	ERR1025600	S_Somali-1	Africa	XX	1	1
DBY	ERR1025600	S_Somali-1	Africa	XX	1	1
UTY	ERR1025600	S_Somali-1	Africa	XX	2	2
TMSB4Y	ERR1025600	S_Somali-1	Africa	XX	NA	NA
NLGN4Y	ERR1025600	S_Somali-1	Africa	XX	2	2
TXLNGY	ERR1025600	S_Somali-1	Africa	XX	1	1
KDM5D	ERR1025600	S_Somali-1	Africa	XX	2	2
EIF1AY	ERR1025600	S_Somali-1	Africa	XX	1	1
RPS4Y2	ERR1025600	S_Somali-1	Africa	XX	1	1
TSPY	ERR1025600	S_Somali-1	Africa	XX	1	1
VCY	ERR1025600	S_Somali-1	Africa	XX	1	1
XKRY	ERR1025600	S_Somali-1	Africa	XX	3	3
CDY	ERR1025600	S_Somali-1	Africa	XX	3.5	3.5
HSFY	ERR1025600	S_Somali-1	Africa	XX	2	2
RBMY1A1	ERR1025600	S_Somali-1	Africa	XX	1	1
PRY	ERR1025600	S_Somali-1	Africa	XX	3	3
BPY2	ERR1025600	S_Somali-1	Africa	XX	5	5
DAZ	ERR1025600	S_Somali-1	Africa	XX	2	2
chrY.background	ERR1025600	S_Somali-1	Africa	XX	1	1
TGIF2LY	ERR1395613	S_Burmese-1	EastAsia	XY	10	0.384615384615385
PCDH11Y	ERR1395613	S_Burmese-1	EastAsia	XY	14	0.538461538461538
SRY	ERR1395613	S_Burmese-1	EastAsia	XY	25	0.961538461538462
RPS4Y1	ERR1395613	S_Burmese-1	EastAsia	XY	25	0.961538461538462
ZFY	ERR1395613	S_Burmese-1	EastAsia	XY	26	1
AMELY	ERR1395613	S_Burmese-1	EastAsia	XY	26	1
TBL1Y	ERR1395613	S_Burmese-1	EastAsia	XY	25	0.961538461538462
PRKY	ERR1395613	S_Burmese-1	EastAsia	XY	23	0.884615384615385
USP9Y	ERR1395613	S_Burmese-1	EastAsia	XY	27	1.03846153846154
DBY	ERR1395613	S_Burmese-1	EastAsia	XY	26	1
UTY	ERR1395613	S_Burmese-1	EastAsia	XY	27	1.03846153846154
TMSB4Y	ERR1395613	S_Burmese-1	EastAsia	XY	24	0.923076923076923
NLGN4Y	ERR1395613	S_Burmese-1	EastAsia	XY	26	1
TXLNGY	ERR1395613	S_Burmese-1	EastAsia	XY	27	1.03846153846154
KDM5D	ERR1395613	S_Burmese-1	EastAsia	XY	27	1.03846153846154
EIF1AY	ERR1395613	S_Burmese-1	EastAsia	XY	27	1.03846153846154
RPS4Y2	ERR1395613	S_Burmese-1	EastAsia	XY	25	0.961538461538462
TSPY	ERR1395613	S_Burmese-1	EastAsia	XY	670	25.7692307692308
VCY	ERR1395613	S_Burmese-1	EastAsia	XY	24	0.923076923076923
XKRY	ERR1395613	S_Burmese-1	EastAsia	XY	56	2.15384615384615
CDY	ERR1395613	S_Burmese-1	EastAsia	XY	85	3.26923076923077
HSFY	ERR1395613	S_Burmese-1	EastAsia	XY	54	2.07692307692308
RBMY1A1	ERR1395613	S_Burmese-1	EastAsia	XY	188	7.23076923076923
PRY	ERR1395613	S_Burmese-1	EastAsia	XY	97	3.73076923076923
BPY2	ERR1395613	S_Burmese-1	EastAsia	XY	79	3.03846153846154
DAZ	ERR1395613	S_Burmese-1	EastAsia	XY	107	4.11538461538461
chrY.background	ERR1395613	S_Burmese-1	EastAsia	XY	26	1
TGIF2LY	ERR1019066	S_Piapoco-1	America	XX	NA	NA
PCDH11Y	ERR1019066	S_Piapoco-1	America	XX	2	1
SRY	ERR1019066	S_Piapoco-1	America	XX	6	3
RPS4Y1	ERR1019066	S_Piapoco-1	America	XX	2	1
ZFY	ERR1019066	S_Piapoco-1	America	XX	1	0.5
AMELY	ERR1019066	S_Piapoco-1	America	XX	4	2
TBL1Y	ERR1019066	S_Piapoco-1	America	XX	2	1
PRKY	ERR1019066	S_Piapoco-1	America	XX	2	1
USP9Y	ERR1019066	S_Piapoco-1	America	XX	1	0.5
DBY	ERR1019066	S_Piapoco-1	America	XX	1	0.5
UTY	ERR1019066	S_Piapoco-1	America	XX	2	1
TMSB4Y	ERR1019066	S_Piapoco-1	America	XX	1	0.5
NLGN4Y	ERR1019066	S_Piapoco-1	America	XX	1	0.5
TXLNGY	ERR1019066	S_Piapoco-1	America	XX	2	1
KDM5D	ERR1019066	S_Piapoco-1	America	XX	1	0.5
EIF1AY	ERR1019066	S_Piapoco-1	America	XX	2	1
RPS4Y2	ERR1019066	S_Piapoco-1	America	XX	1	0.5
TSPY	ERR1019066	S_Piapoco-1	America	XX	1	0.5
VCY	ERR1019066	S_Piapoco-1	America	XX	NA	NA
XKRY	ERR1019066	S_Piapoco-1	America	XX	1	0.5
CDY	ERR1019066	S_Piapoco-1	America	XX	2	1
HSFY	ERR1019066	S_Piapoco-1	America	XX	2	1
RBMY1A1	ERR1019066	S_Piapoco-1	America	XX	1	0.5
PRY	ERR1019066	S_Piapoco-1	America	XX	2	1
BPY2	ERR1019066	S_Piapoco-1	America	XX	4	2
DAZ	ERR1019066	S_Piapoco-1	America	XX	1	0.5
chrY.background	ERR1019066	S_Piapoco-1	America	XX	2	1
TGIF2LY	ERR1019067	S_Piapoco-2	America	XX	1.5	0.75
PCDH11Y	ERR1019067	S_Piapoco-2	America	XX	2	1
SRY	ERR1019067	S_Piapoco-2	America	XX	2	1
RPS4Y1	ERR1019067	S_Piapoco-2	America	XX	1	0.5
ZFY	ERR1019067	S_Piapoco-2	America	XX	1	0.5
AMELY	ERR1019067	S_Piapoco-2	America	XX	4	2
TBL1Y	ERR1019067	S_Piapoco-2	America	XX	2	1
PRKY	ERR1019067	S_Piapoco-2	America	XX	2	1
USP9Y	ERR1019067	S_Piapoco-2	America	XX	1	0.5
DBY	ERR1019067	S_Piapoco-2	America	XX	1	0.5
UTY	ERR1019067	S_Piapoco-2	America	XX	2	1
TMSB4Y	ERR1019067	S_Piapoco-2	America	XX	NA	NA
NLGN4Y	ERR1019067	S_Piapoco-2	America	XX	2	1
TXLNGY	ERR1019067	S_Piapoco-2	America	XX	2	1
KDM5D	ERR1019067	S_Piapoco-2	America	XX	2	1
EIF1AY	ERR1019067	S_Piapoco-2	America	XX	2	1
RPS4Y2	ERR1019067	S_Piapoco-2	America	XX	1	0.5
TSPY	ERR1019067	S_Piapoco-2	America	XX	1	0.5
VCY	ERR1019067	S_Piapoco-2	America	XX	NA	NA
XKRY	ERR1019067	S_Piapoco-2	America	XX	2	1
CDY	ERR1019067	S_Piapoco-2	America	XX	1	0.5
HSFY	ERR1019067	S_Piapoco-2	America	XX	2	1
RBMY1A1	ERR1019067	S_Piapoco-2	America	XX	1	0.5
PRY	ERR1019067	S_Piapoco-2	America	XX	2	1
BPY2	ERR1019067	S_Piapoco-2	America	XX	3	1.5
DAZ	ERR1019067	S_Piapoco-2	America	XX	1	0.5
chrY.background	ERR1019067	S_Piapoco-2	America	XX	2	1
TGIF2LY	ERR1347704	S_Druze-1	WestEurasia	XX	1	0.5
PCDH11Y	ERR1347704	S_Druze-1	WestEurasia	XX	2	1
SRY	ERR1347704	S_Druze-1	WestEurasia	XX	4	2
RPS4Y1	ERR1347704	S_Druze-1	WestEurasia	XX	1	0.5
ZFY	ERR1347704	S_Druze-1	WestEurasia	XX	2	1
AMELY	ERR1347704	S_Druze-1	WestEurasia	XX	3	1.5
TBL1Y	ERR1347704	S_Druze-1	WestEurasia	XX	3	1.5
PRKY	ERR1347704	S_Druze-1	WestEurasia	XX	2	1
USP9Y	ERR1347704	S_Druze-1	WestEurasia	XX	1	0.5
DBY	ERR1347704	S_Druze-1	WestEurasia	XX	1	0.5
UTY	ERR1347704	S_Druze-1	WestEurasia	XX	2	1
TMSB4Y	ERR1347704	S_Druze-1	WestEurasia	XX	1	0.5
NLGN4Y	ERR1347704	S_Druze-1	WestEurasia	XX	2	1
TXLNGY	ERR1347704	S_Druze-1	WestEurasia	XX	2	1
KDM5D	ERR1347704	S_Druze-1	WestEurasia	XX	1	0.5
EIF1AY	ERR1347704	S_Druze-1	WestEurasia	XX	2	1
RPS4Y2	ERR1347704	S_Druze-1	WestEurasia	XX	2	1
TSPY	ERR1347704	S_Druze-1	WestEurasia	XX	1	0.5
VCY	ERR1347704	S_Druze-1	WestEurasia	XX	4	2
XKRY	ERR1347704	S_Druze-1	WestEurasia	XX	2	1
CDY	ERR1347704	S_Druze-1	WestEurasia	XX	1	0.5
HSFY	ERR1347704	S_Druze-1	WestEurasia	XX	2	1
RBMY1A1	ERR1347704	S_Druze-1	WestEurasia	XX	1	0.5
PRY	ERR1347704	S_Druze-1	WestEurasia	XX	2	1
BPY2	ERR1347704	S_Druze-1	WestEurasia	XX	3	1.5
DAZ	ERR1347704	S_Druze-1	WestEurasia	XX	1	0.5
chrY.background	ERR1347704	S_Druze-1	WestEurasia	XX	2	1
TGIF2LY	ERR1019061	S_Miao-2	EastAsia	XX	NA	NA
PCDH11Y	ERR1019061	S_Miao-2	EastAsia	XX	1	1
SRY	ERR1019061	S_Miao-2	EastAsia	XX	1	1
RPS4Y1	ERR1019061	S_Miao-2	EastAsia	XX	2	2
ZFY	ERR1019061	S_Miao-2	EastAsia	XX	1	1
AMELY	ERR1019061	S_Miao-2	EastAsia	XX	4	4
TBL1Y	ERR1019061	S_Miao-2	EastAsia	XX	2	2
PRKY	ERR1019061	S_Miao-2	EastAsia	XX	1	1
USP9Y	ERR1019061	S_Miao-2	EastAsia	XX	1	1
DBY	ERR1019061	S_Miao-2	EastAsia	XX	1	1
UTY	ERR1019061	S_Miao-2	EastAsia	XX	2	2
TMSB4Y	ERR1019061	S_Miao-2	EastAsia	XX	1	1
NLGN4Y	ERR1019061	S_Miao-2	EastAsia	XX	1	1
TXLNGY	ERR1019061	S_Miao-2	EastAsia	XX	2	2
KDM5D	ERR1019061	S_Miao-2	EastAsia	XX	2	2
EIF1AY	ERR1019061	S_Miao-2	EastAsia	XX	2	2
RPS4Y2	ERR1019061	S_Miao-2	EastAsia	XX	1	1
TSPY	ERR1019061	S_Miao-2	EastAsia	XX	1	1
VCY	ERR1019061	S_Miao-2	EastAsia	XX	2	2
XKRY	ERR1019061	S_Miao-2	EastAsia	XX	3	3
CDY	ERR1019061	S_Miao-2	EastAsia	XX	2	2
HSFY	ERR1019061	S_Miao-2	EastAsia	XX	2	2
RBMY1A1	ERR1019061	S_Miao-2	EastAsia	XX	1	1
PRY	ERR1019061	S_Miao-2	EastAsia	XX	2	2
BPY2	ERR1019061	S_Miao-2	EastAsia	XX	3	3
DAZ	ERR1019061	S_Miao-2	EastAsia	XX	1	1
chrY.background	ERR1019061	S_Miao-2	EastAsia	XX	1	1
TGIF2LY	ERR1019063	S_Orcadian-2	WestEurasia	XX	NA	NA
PCDH11Y	ERR1019063	S_Orcadian-2	WestEurasia	XX	2	1
SRY	ERR1019063	S_Orcadian-2	WestEurasia	XX	2	1
RPS4Y1	ERR1019063	S_Orcadian-2	WestEurasia	XX	2	1
ZFY	ERR1019063	S_Orcadian-2	WestEurasia	XX	2	1
AMELY	ERR1019063	S_Orcadian-2	WestEurasia	XX	5	2.5
TBL1Y	ERR1019063	S_Orcadian-2	WestEurasia	XX	4	2
PRKY	ERR1019063	S_Orcadian-2	WestEurasia	XX	1	0.5
USP9Y	ERR1019063	S_Orcadian-2	WestEurasia	XX	2	1
DBY	ERR1019063	S_Orcadian-2	WestEurasia	XX	2.5	1.25
UTY	ERR1019063	S_Orcadian-2	WestEurasia	XX	2	1
TMSB4Y	ERR1019063	S_Orcadian-2	WestEurasia	XX	1.5	0.75
NLGN4Y	ERR1019063	S_Orcadian-2	WestEurasia	XX	1	0.5
TXLNGY	ERR1019063	S_Orcadian-2	WestEurasia	XX	2	1
KDM5D	ERR1019063	S_Orcadian-2	WestEurasia	XX	1	0.5
EIF1AY	ERR1019063	S_Orcadian-2	WestEurasia	XX	2	1
RPS4Y2	ERR1019063	S_Orcadian-2	WestEurasia	XX	1	0.5
TSPY	ERR1019063	S_Orcadian-2	WestEurasia	XX	1	0.5
VCY	ERR1019063	S_Orcadian-2	WestEurasia	XX	NA	NA
XKRY	ERR1019063	S_Orcadian-2	WestEurasia	XX	2	1
CDY	ERR1019063	S_Orcadian-2	WestEurasia	XX	1	0.5
HSFY	ERR1019063	S_Orcadian-2	WestEurasia	XX	2	1
RBMY1A1	ERR1019063	S_Orcadian-2	WestEurasia	XX	1	0.5
PRY	ERR1019063	S_Orcadian-2	WestEurasia	XX	3	1.5
BPY2	ERR1019063	S_Orcadian-2	WestEurasia	XX	4	2
DAZ	ERR1019063	S_Orcadian-2	WestEurasia	XX	2	1
chrY.background	ERR1019063	S_Orcadian-2	WestEurasia	XX	2	1
TGIF2LY	ERR1395593	B_Mandenka-3	Africa	XY	6	0.352941176470588
PCDH11Y	ERR1395593	B_Mandenka-3	Africa	XY	8	0.470588235294118
SRY	ERR1395593	B_Mandenka-3	Africa	XY	17	1
RPS4Y1	ERR1395593	B_Mandenka-3	Africa	XY	19	1.11764705882353
ZFY	ERR1395593	B_Mandenka-3	Africa	XY	17	1
AMELY	ERR1395593	B_Mandenka-3	Africa	XY	17	1
TBL1Y	ERR1395593	B_Mandenka-3	Africa	XY	17	1
PRKY	ERR1395593	B_Mandenka-3	Africa	XY	16	0.941176470588235
USP9Y	ERR1395593	B_Mandenka-3	Africa	XY	17	1
DBY	ERR1395593	B_Mandenka-3	Africa	XY	17	1
UTY	ERR1395593	B_Mandenka-3	Africa	XY	17	1
TMSB4Y	ERR1395593	B_Mandenka-3	Africa	XY	19	1.11764705882353
NLGN4Y	ERR1395593	B_Mandenka-3	Africa	XY	17	1
TXLNGY	ERR1395593	B_Mandenka-3	Africa	XY	17	1
KDM5D	ERR1395593	B_Mandenka-3	Africa	XY	18	1.05882352941176
EIF1AY	ERR1395593	B_Mandenka-3	Africa	XY	16	0.941176470588235
RPS4Y2	ERR1395593	B_Mandenka-3	Africa	XY	18	1.05882352941176
TSPY	ERR1395593	B_Mandenka-3	Africa	XY	494	29.0588235294118
VCY	ERR1395593	B_Mandenka-3	Africa	XY	23	1.35294117647059
XKRY	ERR1395593	B_Mandenka-3	Africa	XY	33	1.94117647058824
CDY	ERR1395593	B_Mandenka-3	Africa	XY	50	2.94117647058824
HSFY	ERR1395593	B_Mandenka-3	Africa	XY	33	1.94117647058824
RBMY1A1	ERR1395593	B_Mandenka-3	Africa	XY	106	6.23529411764706
PRY	ERR1395593	B_Mandenka-3	Africa	XY	61	3.58823529411765
BPY2	ERR1395593	B_Mandenka-3	Africa	XY	63	3.70588235294118
DAZ	ERR1395593	B_Mandenka-3	Africa	XY	59	3.47058823529412
chrY.background	ERR1395593	B_Mandenka-3	Africa	XY	17	1
TGIF2LY	ERR1395559	S_Brahmin-1	SouthAsia	XY	11	0.458333333333333
PCDH11Y	ERR1395559	S_Brahmin-1	SouthAsia	XY	13	0.541666666666667
SRY	ERR1395559	S_Brahmin-1	SouthAsia	XY	23	0.958333333333333
RPS4Y1	ERR1395559	S_Brahmin-1	SouthAsia	XY	23	0.958333333333333
ZFY	ERR1395559	S_Brahmin-1	SouthAsia	XY	24	1
AMELY	ERR1395559	S_Brahmin-1	SouthAsia	XY	24	1
TBL1Y	ERR1395559	S_Brahmin-1	SouthAsia	XY	23	0.958333333333333
PRKY	ERR1395559	S_Brahmin-1	SouthAsia	XY	22	0.916666666666667
USP9Y	ERR1395559	S_Brahmin-1	SouthAsia	XY	25	1.04166666666667
DBY	ERR1395559	S_Brahmin-1	SouthAsia	XY	24	1
